AppID,Name,Release date,Estimated owners,Peak CCU,Price,Positive,Negative,Genres,Price_USD,Total_Reviews,Pct_Positive,Genre_Utama,Tahun_Rilis,Bulan_Rilis
1004210,Pandamonia 潘德莫尼亚,2019-04-29,0 - 20000,0,0.75,132,8,"Action,Casual,Indie,RPG,Sports",0.75,140,94.29,Action,2019,4
876650,Aground,2020-04-17,100000 - 200000,17,5.09,1733,108,"Adventure,Indie,RPG",5.09,1841,94.13,Adventure,2020,4
1274840,Escape from GULAG,2020-07-21,0 - 20000,0,0.79,57,11,"Action,Casual,Indie,Simulation,Strategy",0.79,68,83.82,Action,2020,7
939920,FaceFun,2018-10-03,0 - 20000,0,4.99,7,14,"Animation & Modeling,Design & Illustration,Utilities,Video Production",4.99,21,33.33,Animation & Modeling,2018,10
3057390,Banana Monkeys,2024-07-05,0 - 0,0,0.0,0,0,"Adventure,Casual,Simulation,Strategy,Free To Play",0.0,0,0.0,Adventure,2024,7
4032790,Mary's Quest,2025-10-08,0 - 0,0,0.0,0,0,"Adventure,Indie,Free To Play",0.0,0,0.0,Adventure,2025,10
3737860,Sparkfront: Online,2025-07-07,0 - 20000,0,2.09,0,0,"Action,Casual,Indie,Strategy",2.09,0,0.0,Action,2025,7
860880,Castle: Jigsaw Puzzles,2018-05-23,0 - 20000,0,0.55,13,4,"Adventure,Casual,Indie,Simulation,Sports,Strategy",0.55,17,76.47,Adventure,2018,5
3386230,Sewers Adventures,2025-02-03,0 - 0,0,0.0,0,0,"Action,Adventure,Indie,Free To Play",0.0,0,0.0,Action,2025,2
2222770,Mimi the Cat - Mimi's Scratcher,2022-12-16,0 - 20000,0,0.89,28,4,"Casual,Indie,Strategy",0.89,32,87.5,Casual,2022,12
286240,Dog Sled Saga,2016-09-22,20000 - 50000,0,1.59,720,67,"Indie,Racing,RPG,Sports",1.59,787,91.49,Indie,2016,9
2988330,Me & My Friend Pippa!,2024-11-01,0 - 20000,0,4.99,5,0,"Adventure,Indie,RPG",4.99,5,100.0,Adventure,2024,11
1139160,Divided Reigns,2021-04-02,0 - 20000,0,2.49,131,14,"Adventure,Indie,RPG,Strategy",2.49,145,90.34,Adventure,2021,4
2124770,Tuin,2022-08-26,0 - 20000,0,2.49,108,27,"Casual,Indie,Simulation",2.49,135,80.0,Casual,2022,8
3642810,"Hug Me, Senpai!",2025-05-15,0 - 20000,1,0.89,0,0,"Casual,Indie,Simulation",0.89,0,0.0,Casual,2025,5
1504580,Maze Party,2021-01-19,0 - 20000,0,2.39,3,0,"Action,Adventure,Casual,Indie,Racing,RPG,Simulation,Early Access",2.39,3,100.0,Action,2021,1
4331030,Megabonk Apocalypse,2026-02-13,0 - 0,0,3.59,0,0,"Action,Adventure,Casual,Indie,Racing,RPG,Simulation,Sports,Early Access",3.59,0,0.0,Action,2026,2
2913890,Casino Simulator,2024-11-08,0 - 20000,0,5.99,4,10,"Simulation,Strategy,Early Access",5.99,14,28.57,Simulation,2024,11
4202400,FastCato,2026-02-13,0 - 0,0,3.24,0,0,"Adventure,Casual,Indie,Racing",3.24,0,0.0,Adventure,2026,2
1700690,Grandma's Footsteps,2022-02-22,0 - 20000,0,4.99,16,3,Casual,4.99,19,84.21,Casual,2022,2
1676520,Hidden Expedition: A King's Line Collector's Edition,2021-06-25,20000 - 50000,0,4.99,2,1,"Adventure,Casual",4.99,3,66.67,Adventure,2021,6
2536420,Midnight Acres,2023-10-25,0 - 20000,0,0.99,19,13,"Action,Indie,Simulation",0.99,32,59.38,Action,2023,10
3107960,Difficult times,2024-11-10,0 - 20000,0,0.79,14,5,"Casual,Simulation,Sports,Strategy",0.79,19,73.68,Casual,2024,11
1776970,月に寄りそう乙女の作法,2022-06-17,50000 - 100000,58,19.19,3656,92,"Adventure,Casual",19.19,3748,97.55,Adventure,2022,6
2505180,Ursine Science,2023-09-22,0 - 20000,0,1.49,0,0,"Adventure,Indie",1.49,0,0.0,Adventure,2023,9
4036650,Hentai Love,2025-10-14,0 - 0,0,2.09,0,0,"Casual,Indie",2.09,0,0.0,Casual,2025,10
2241000,Barely Working,2026-02-19,0 - 20000,0,14.99,0,0,"Action,Casual,Indie,Simulation,Strategy,Early Access",14.99,0,0.0,Action,2026,2
245050,SpellForce 2 - Demons of the Past,2014-01-16,200000 - 500000,5,4.99,168,171,"RPG,Strategy",4.99,339,49.56,RPG,2014,1
3203160,Talk to Me Human,2025-10-27,0 - 20000,0,9.99,0,0,"Casual,Indie",9.99,0,0.0,Casual,2025,10
917140,Amberial Dreams,2023-12-05,20000 - 50000,0,2.69,69,5,"Action,Indie",2.69,74,93.24,Action,2023,12
3373960,holo8,2025-02-12,0 - 20000,1,2.79,115,13,Indie,2.79,128,89.84,Indie,2025,2
3166250,Backrooms The Levels,2025-02-24,0 - 20000,0,14.99,4,3,"Adventure,Indie,Simulation,Early Access",14.99,7,57.14,Adventure,2025,2
669040,Whispered Secrets: Into the Beyond Collector's Edition,2017-07-17,0 - 20000,0,0.99,5,0,"Adventure,Casual",0.99,5,100.0,Adventure,2017,7
660730,Ventura Inc,2018-06-01,0 - 20000,0,18.99,9,4,"Indie,Massively Multiplayer,Simulation,Strategy,Early Access",18.99,13,69.23,Indie,2018,6
822750,Try to seize me,2018-04-17,0 - 20000,0,1.99,4,1,"Action,Casual,Indie",1.99,5,80.0,Action,2018,4
1635810,Planes Journey,2021-06-01,0 - 20000,0,7.99,0,0,Indie,7.99,0,0.0,Indie,2021,6
1541240,BOOOOOOOOOOOOOOOUNCE,2021-02-22,0 - 20000,0,0.49,18,7,"Casual,Indie",0.49,25,72.0,Casual,2021,2
2847830,Nephilim Resurrection,2024-06-28,20000 - 50000,0,5.99,7,0,"Action,Adventure,Indie,Early Access",5.99,7,100.0,Action,2024,6
370060,Coffee Shop Tycoon,2022-12-19,20000 - 50000,1,5.99,493,88,"Casual,Indie,Simulation,Strategy",5.99,581,84.85,Casual,2022,12
1937930,The Static,2024-12-16,20000 - 50000,0,6.99,14,0,"Action,Adventure,Casual,Indie,Early Access",6.99,14,100.0,Action,2024,12
1064600,BattleSteam,2022-07-31,0 - 20000,0,0.0,13,17,"Action,Free To Play,Indie,Massively Multiplayer,Early Access",0.0,30,43.33,Action,2022,7
394770,Owys,2015-08-25,0 - 20000,0,0.99,13,23,Indie,0.99,36,36.11,Indie,2015,8
1332460,足球梦之队,2022-09-28,0 - 0,0,0.0,0,0,"Free To Play,Massively Multiplayer,Sports,Strategy",0.0,0,0.0,Free To Play,2022,9
2987320,Animal Adventure,2025-03-16,0 - 0,0,0.0,0,0,"Action,Adventure,Casual,Indie,Racing,Sports,Free To Play,Early Access",0.0,0,0.0,Action,2025,3
1105050,Clipptic,2021-03-18,0 - 20000,0,8.99,0,0,"Design & Illustration,Utilities,Early Access",8.99,0,0.0,Design & Illustration,2021,3
1489010,The Picture in The House,2020-12-30,50000 - 100000,1,0.0,67,62,"Adventure,Free To Play,Indie",0.0,129,51.94,Adventure,2020,12
1606280,Hentai Aim Trainer,2021-11-16,0 - 20000,2,0.89,0,0,"Action,Adventure,Casual,Indie",0.89,0,0.0,Action,2021,11
2950820,impossible island,2024-05-13,0 - 20000,0,0.0,17,3,"Action,Adventure,Casual,Indie,RPG,Free To Play,Early Access",0.0,20,85.0,Action,2024,5
494530,Orc Hunter VR,2017-07-24,0 - 20000,0,0.0,10,14,"Action,Adventure,Indie",0.0,24,41.67,Action,2017,7
936940,DingDingDing,2018-09-27,0 - 20000,0,0.0,0,0,"Casual,Indie,Strategy",0.0,0,0.0,Casual,2018,9
3891970,Bleentoro,2025-12-07,0 - 0,0,0.0,0,0,"Casual,Indie,Simulation,Free To Play",0.0,0,0.0,Casual,2025,12
1776900,Sunny Beach,2021-10-18,0 - 20000,0,1.09,9,2,"Adventure,Casual,Indie",1.09,11,81.82,Adventure,2021,10
2650350,Super Puzzled Cat,2025-01-13,0 - 20000,1,12.74,69,0,"Action,Adventure,Indie",12.74,69,100.0,Action,2025,1
825060,Watch Over Christmas,2021-12-21,0 - 20000,1,6.79,56,2,"Adventure,Indie",6.79,58,96.55,Adventure,2021,12
323450,Alphadia Genesis,2015-01-12,20000 - 50000,1,4.99,103,28,"Action,Adventure,RPG",4.99,131,78.63,Action,2015,1
2372330,Poetry of Blood: Eclipse,2024-09-30,0 - 20000,5,9.74,164,24,"Action,Adventure,Indie,Early Access",9.74,188,87.23,Action,2024,9
1743810,The forgotten phobia,2021-09-15,0 - 20000,0,0.89,10,13,"Adventure,Casual,Indie,Strategy",0.89,23,43.48,Adventure,2021,9
1729790,Escape From School,2021-09-07,100000 - 200000,4,0.0,936,577,"Action,Adventure,Free To Play,Indie",0.0,1513,61.86,Action,2021,9
647640,ShockRods,2019-10-16,0 - 20000,0,4.99,33,10,Action,4.99,43,76.74,Action,2019,10
46720,Dimensity,2010-07-21,0 - 20000,0,2.69,6,19,RPG,2.69,25,24.0,RPG,2010,7
3058440,Prestis Silly Workshop,2025-10-13,0 - 0,0,4.99,0,0,"Action,Indie,Utilities,Early Access",4.99,0,0.0,Action,2025,10
414700,Outlast 2,2017-04-24,1000000 - 2000000,119,4.99,50676,4824,"Action,Adventure,Indie",4.99,55500,91.31,Action,2017,4
1939740,Little Merchant Legend,2022-08-28,0 - 20000,0,4.99,8,5,"Simulation,Early Access",4.99,13,61.54,Simulation,2022,8
3682620,SOS (Save Our Sandwiches),2025-05-08,50000 - 100000,0,0.99,1,1,Adventure,0.99,2,50.0,Adventure,2025,5
3560370,Éalú,2025-10-02,0 - 20000,0,14.99,0,0,"Adventure,Casual,Indie",14.99,0,0.0,Adventure,2025,10
1815290,Hitmen Party,2023-04-17,0 - 20000,0,4.89,19,1,"Action,Casual,Indie",4.89,20,95.0,Action,2023,4
1951540,The Tennis Master,2022-04-22,0 - 20000,0,0.99,0,0,"Action,Adventure,Sports",0.99,0,0.0,Action,2022,4
4127970,Femdom Hero 3,2025-11-12,0 - 20000,0,0.99,0,0,"Indie,Simulation",0.99,0,0.0,Indie,2025,11
1672630,Mononoke Slashdown,2021-08-25,0 - 20000,0,4.99,12,6,"Action,Casual",4.99,18,66.67,Action,2021,8
3213640,Thrice Cursed,2025-04-27,0 - 20000,0,3.99,4,1,"Action,Adventure,Indie,RPG",3.99,5,80.0,Action,2025,4
2413510,A Heroine Story,2023-08-30,0 - 20000,0,1.04,1,1,"Indie,RPG",1.04,2,50.0,Indie,2023,8
1814060,Virus at Home,2022-01-07,20000 - 50000,0,2.99,31,3,"Action,Adventure,Indie",2.99,34,91.18,Action,2022,1
1263610,"AftLife -Girl and Cats, and Lost world-",2020-03-25,0 - 20000,0,0.0,52,13,"Adventure,Casual,Free To Play,Indie",0.0,65,80.0,Adventure,2020,3
2810790,THE BELLIGERENCE,2024-02-19,0 - 20000,0,0.99,2,0,Action,0.99,2,100.0,Action,2024,2
3092260,Sit-Back Attack,2025-11-24,0 - 20000,0,8.99,0,0,"RPG,Strategy,Early Access",8.99,0,0.0,RPG,2025,11
2023810,Island Idle RPG,2022-08-19,0 - 20000,0,1.04,61,31,"Casual,Indie,RPG,Simulation,Strategy",1.04,92,66.3,Casual,2022,8
1096310,Bombrigade: Battlegrounds,2020-03-13,0 - 20000,0,0.0,13,14,"Action,Casual,Free To Play,Indie",0.0,27,48.15,Action,2020,3
4022550,Sammy The Sharky,2025-11-03,0 - 20000,0,0.59,0,0,Casual,0.59,0,0.0,Casual,2025,11
2541580,Cosmic Resistance,2023-12-28,0 - 20000,0,5.19,10,1,"Casual,Indie,Strategy",5.19,11,90.91,Casual,2023,12
954410,Color by Numbers - Animals,2018-11-22,0 - 20000,1,4.99,3,1,"Casual,Indie",4.99,4,75.0,Casual,2018,11
1556670,I'm a King,2021-04-22,0 - 20000,0,2.99,3,8,"Adventure,Indie,RPG,Simulation,Strategy",2.99,11,27.27,Adventure,2021,4
2725520,Pryzm,2024-08-07,0 - 20000,0,6.74,7,0,"Adventure,Indie",6.74,7,100.0,Adventure,2024,8
2470980,BUNNY BOND,2023-10-02,0 - 20000,1,7.99,0,0,"Casual,Indie",7.99,0,0.0,Casual,2023,10
3778160,Three Finger,2026-02-25,0 - 0,0,8.79,0,0,"Casual,Indie,Strategy,Early Access",8.79,0,0.0,Casual,2026,2
490890,Ne no Kami: The Two Princess Knights of Kyoto,2016-10-26,0 - 20000,1,3.99,157,23,"Adventure,Casual",3.99,180,87.22,Adventure,2016,10
2108310,Live Art: Impossible Challenge,2023-05-15,0 - 20000,0,1.59,12,0,"Action,Casual,Indie",1.59,12,100.0,Action,2023,5
4142900,Whispefall,2025-11-27,0 - 20000,0,0.99,0,0,Indie,0.99,0,0.0,Indie,2025,11
1896010,It's Hasegawa-san!?,2023-02-28,0 - 20000,0,1.09,60,27,"Action,Casual,Indie,RPG,Simulation",1.09,87,68.97,Action,2023,2
454240,A Tofu Tail,2019-12-12,0 - 20000,0,0.0,12,1,"Casual,Indie,Free To Play",0.0,13,92.31,Casual,2019,12
1175160,House of 1000 Doors: The Palm of Zoroaster,2019-10-23,0 - 20000,4,2.09,67,4,"Adventure,Casual,Indie",2.09,71,94.37,Adventure,2019,10
3271080,Mister Antonio,2024-11-18,0 - 0,0,0.99,0,0,Adventure,0.99,0,0.0,Adventure,2024,11
2646020,Lost In Lofi,2025-06-03,0 - 0,0,1.99,0,0,Indie,1.99,0,0.0,Indie,2025,6
684580,Shoppe Keep 2,2019-04-25,200000 - 500000,3,1.99,1250,970,"Adventure,Indie,RPG,Simulation,Strategy",1.99,2220,56.31,Adventure,2019,4
2202120,63 Days,2024-09-26,0 - 20000,12,12.89,297,83,"Action,Adventure,Strategy",12.89,380,78.16,Action,2024,9
2392150,"Jump Up, Jerry!",2023-04-29,0 - 20000,0,0.49,7,0,"Action,Casual,Indie",0.49,7,100.0,Action,2023,4
3349970,Gamestonk Simulator: Gone Rogue,2025-10-20,0 - 20000,0,8.79,0,0,"Indie,Simulation,Early Access",8.79,0,0.0,Indie,2025,10
566730,UMA-War VR,2017-01-05,0 - 20000,0,3.99,1,2,"Casual,Indie",3.99,3,33.33,Casual,2017,1
1284550,Geometric Feel the Beats,2020-08-19,0 - 20000,0,0.69,33,12,"Action,Casual,Indie",0.69,45,73.33,Action,2020,8
1334240,Sunset 20 Drone Racer,2020-06-15,0 - 20000,0,4.99,1,2,"Casual,Indie,Racing,Simulation",4.99,3,33.33,Casual,2020,6
3930720,DESCO,2025-11-11,0 - 20000,0,1.99,0,0,Casual,1.99,0,0.0,Casual,2025,11
801260,NOSTALGIC TRAIN,2018-06-12,20000 - 50000,1,11.99,145,42,"Adventure,Indie",11.99,187,77.54,Adventure,2018,6
1153840,Snow Island,2019-09-25,0 - 20000,1,0.99,37,1,"Action,Casual,Indie",0.99,38,97.37,Action,2019,9
3125410,Rela,2026-01-08,0 - 0,0,7.99,0,0,"Indie,Simulation",7.99,0,0.0,Indie,2026,1
2355670,"I will obey you, Mistress",2023-04-20,0 - 20000,0,2.99,0,0,"Adventure,Simulation",2.99,0,0.0,Adventure,2023,4
515570,UBERMOSH Vol.3,2016-08-15,200000 - 500000,7,0.49,274,34,"Action,Indie",0.49,308,88.96,Action,2016,8
3754480,SUPER_HASHIGO,2025-06-19,0 - 0,0,1.99,0,0,"Action,Casual,Indie",1.99,0,0.0,Action,2025,6
3315230,Rocket Squad: Infinity,2025-05-30,0 - 20000,0,2.99,35,33,"Action,Indie",2.99,68,51.47,Action,2025,5
2486760,Crocogame,2023-09-27,0 - 20000,0,4.99,5,0,Action,4.99,5,100.0,Action,2023,9
1510590,Buried Under Rocks,2021-02-17,0 - 20000,0,8.99,1,2,"Action,Adventure,Indie",8.99,3,33.33,Action,2021,2
3366070,Champi,2025-01-03,0 - 20000,0,0.0,0,0,"Indie,Strategy,Free To Play,Early Access",0.0,0,0.0,Indie,2025,1
644530,The Maid_san's Caving Adventure - メイドさん洞窟探検 -,2017-06-21,0 - 20000,0,2.49,7,9,"Action,Indie",2.49,16,43.75,Action,2017,6
2875920,Twizzle Puzzle: Monkeys,2024-03-23,0 - 0,0,0.55,0,0,"Casual,Indie",0.55,0,0.0,Casual,2024,3
1550870,The Indigo Parallel,2022-11-24,0 - 20000,1,4.02,221,4,Adventure,4.02,225,98.22,Adventure,2022,11
3076350,Pixel Collector,2024-07-31,0 - 0,0,0.0,0,0,"Simulation,Free To Play",0.0,0,0.0,Simulation,2024,7
2651100,Infinite White: Hyperbolic Time Chamber Simulator,2023-11-06,0 - 20000,0,1.99,0,0,Indie,1.99,0,0.0,Indie,2023,11
2797170,我愛師大附中HSNU,2024-02-23,0 - 20000,0,0.0,0,0,"Casual,Massively Multiplayer,RPG,Free To Play",0.0,0,0.0,Casual,2024,2
3788260,Street Errands,2025-07-19,0 - 0,0,0.99,0,0,"Action,Casual",0.99,0,0.0,Action,2025,7
498680,In The Shadow Of The Truth,2016-10-17,0 - 20000,0,4.99,11,5,"Adventure,Indie",4.99,16,68.75,Adventure,2016,10
4107970,Once Upon a Shell,2025-12-26,0 - 0,0,0.0,0,0,"Racing,Free To Play",0.0,0,0.0,Racing,2025,12
672770,Poseidon - Project Dark Sky,2017-07-19,0 - 20000,0,4.99,1,3,"Action,Indie,Simulation,Strategy",4.99,4,25.0,Action,2017,7
1066760,Moonshine Inc.,2022-12-01,0 - 20000,3,6.99,129,63,"Simulation,Strategy",6.99,192,67.19,Simulation,2022,12
3055180,Welcome to Primrose Lake 5,2025-04-21,0 - 20000,0,9.99,1,0,"Adventure,Casual,Strategy",9.99,1,100.0,Adventure,2025,4
2901120,ClaustrophobicCrypt,2025-04-25,0 - 20000,0,3.99,0,0,"Adventure,Indie",3.99,0,0.0,Adventure,2025,4
36900,Angle of Attack,2009-08-17,50000 - 100000,0,4.99,0,3,"Action,Casual,Indie,Simulation",4.99,3,0.0,Action,2009,8
1491980,Towards The Stars,2021-03-04,0 - 20000,0,4.99,6,7,"Action,Adventure,Indie,Simulation",4.99,13,46.15,Action,2021,3
291610,Growing Pains,2014-05-28,0 - 20000,0,4.99,22,8,Indie,4.99,30,73.33,Indie,2014,5
454080,Burst,2016-03-14,50000 - 100000,0,0.0,22,21,"Casual,Indie",0.0,43,51.16,Casual,2016,3
3222830,DreamWorks Gabby’s Dollhouse: Ready to Party,2025-09-19,0 - 0,0,19.99,0,0,"Action,Adventure",19.99,0,0.0,Action,2025,9
3950780,MKS BulletML Pattern Builder,2025-09-08,0 - 0,0,18.74,0,0,"Utilities,Game Development",18.74,0,0.0,Utilities,2025,9
3877630,The Calamity Trials,2026-01-15,0 - 0,0,0.0,0,0,"Action,Simulation,Free To Play",0.0,0,0.0,Action,2026,1
912570,BEAUTIFUL DESOLATION,2020-02-26,0 - 20000,1,5.19,505,148,"Adventure,Indie",5.19,653,77.34,Adventure,2020,2
1019920,Gensokyo Defenders,2019-04-24,0 - 20000,0,5.99,122,9,"Action,Strategy",5.99,131,93.13,Action,2019,4
2499740,Frip and Froop's Logical Labyrinth DX,2025-02-06,20000 - 50000,0,3.99,5,0,"Action,Casual,Indie",3.99,5,100.0,Action,2025,2
2982530,The Shadow Over Cyberspace,2025-01-10,0 - 0,0,0.0,0,0,"Casual,Indie,Free To Play",0.0,0,0.0,Casual,2025,1
1802210,MARK'S LIFE,2021-12-21,0 - 20000,0,3.99,23,1,"Adventure,Indie",3.99,24,95.83,Adventure,2021,12
3847950,Hypno Halo,2025-10-21,0 - 20000,0,9.99,0,0,"Action,Casual,Indie",9.99,0,0.0,Action,2025,10
3117800,Envguard,2024-08-28,0 - 0,0,0.0,0,0,"Casual,Simulation,Free To Play",0.0,0,0.0,Casual,2024,8
4193750,Mole a Hole,2026-01-24,0 - 0,0,5.94,0,0,"Adventure,Indie",5.94,0,0.0,Adventure,2026,1
3173870,Call the Tune,2024-10-30,0 - 20000,0,2.97,4,0,"Adventure,Indie",2.97,4,100.0,Adventure,2024,10
407000,Survival Is Not Enough,2017-07-14,20000 - 50000,0,4.99,19,34,"Action,Adventure,RPG",4.99,53,35.85,Action,2017,7
1035990,Dialtown: Phone Dating Sim,2022-02-14,50000 - 100000,6,5.99,1940,14,"Casual,Indie",5.99,1954,99.28,Casual,2022,2
3591890,CombatBox,2025-05-23,0 - 20000,0,0.49,1,0,"Action,Indie,Simulation,Strategy",0.49,1,100.0,Action,2025,5
1601930,ScubaVenture: The Search for Pirate's Treasure,2021-05-07,0 - 20000,0,2.79,0,0,"Action,Adventure",2.79,0,0.0,Action,2021,5
3310750,Finnish Pub Simulator,2025-03-10,0 - 20000,0,4.99,3,0,"Indie,Simulation,Early Access",4.99,3,100.0,Indie,2025,3
1995680,Twilight bride :VORMSLEGEND,2022-08-10,0 - 20000,0,7.99,61,7,"Adventure,Indie,RPG",7.99,68,89.71,Adventure,2022,8
3039060,Void Path,2024-10-29,0 - 0,0,2.39,0,0,"Adventure,Indie",2.39,0,0.0,Adventure,2024,10
3693720,Concerto on White: Cajon Story,2025-12-25,0 - 0,0,8.09,0,0,"Action,Adventure,Indie,Simulation",8.09,0,0.0,Action,2025,12
1374820,MBHL20,2020-08-20,0 - 20000,0,4.99,5,8,"Action,Simulation,Sports",4.99,13,38.46,Action,2020,8
2503180,Run From Mummies,2024-11-05,0 - 20000,1,0.99,30,0,"Action,Adventure",0.99,30,100.0,Action,2024,11
542740,Balloon Blowout,2016-10-28,50000 - 100000,0,0.99,57,83,"Action,Casual",0.99,140,40.71,Action,2016,10
1552210,Scary Buddies,2022-07-08,20000 - 50000,0,0.0,15,6,"Action,Casual,Indie",0.0,21,71.43,Action,2022,7
363510,STAR-BOX: RPG Adventures in Space,2015-08-17,50000 - 100000,0,4.99,43,43,"Action,Adventure,Casual,Indie,RPG,Simulation",4.99,86,50.0,Action,2015,8
1743050,Robo pocket: 3d fighter with rollback,2021-12-04,0 - 0,0,0.0,0,0,Action,0.0,0,0.0,Action,2021,12
1484980,Super Huey™ 1 & 2 Airdrop,2021-04-27,0 - 20000,0,1.99,3,0,"Action,Simulation",1.99,3,100.0,Action,2021,4
2821620,The White Room,2024-08-06,0 - 20000,0,4.99,0,0,"Indie,Early Access",4.99,0,0.0,Indie,2024,8
1506720,Smoked Gun,2021-01-15,0 - 20000,0,0.49,20,13,"Action,Adventure,Casual,Indie,Simulation",0.49,33,60.61,Action,2021,1
2806140,Autotag,2024-11-21,0 - 0,0,0.0,0,0,"Action,Casual,Indie,Racing,Simulation,Free To Play,Early Access",0.0,0,0.0,Action,2024,11
34470,Sid Meier's Civilization IV: Colonization,2008-09-23,200000 - 500000,0,5.99,358,104,Strategy,5.99,462,77.49,Strategy,2008,9
1670690,Eternity Egg,2025-12-10,0 - 20000,0,17.99,0,0,"Action,Adventure,Indie,Early Access",17.99,0,0.0,Action,2025,12
3592070,雀夢麻雀(Mahjong Dream),2025-04-02,0 - 0,0,0.0,0,0,"Casual,Strategy,Free To Play",0.0,0,0.0,Casual,2025,4
372780,Pulse,2015-10-20,0 - 20000,0,7.99,37,33,"Adventure,Indie",7.99,70,52.86,Adventure,2015,10
1315270,PEE WAR！,2020-08-03,0 - 20000,0,0.79,84,7,"Action,Casual,Indie,Simulation",0.79,91,92.31,Action,2020,8
969240,Siam Twinstick,2018-11-15,0 - 20000,0,0.0,10,3,Indie,0.0,13,76.92,Indie,2018,11
1309000,Escape Dungeon 2,2022-01-13,0 - 20000,3,7.19,0,0,"Indie,RPG,Strategy",7.19,0,0.0,Indie,2022,1
3293970,Hidden Cats - Spring Festival,2025-01-29,0 - 20000,0,0.79,18,4,Casual,0.79,22,81.82,Casual,2025,1
2265530,Solitary PaperPlane,2023-05-12,0 - 20000,0,0.99,13,0,"Casual,Indie",0.99,13,100.0,Casual,2023,5
590720,Cobalt WASD,2017-12-01,20000 - 50000,0,0.0,176,28,"Action,Indie",0.0,204,86.27,Action,2017,12
1763830,My Truck Game,2022-02-07,20000 - 50000,0,6.99,199,42,"Simulation,Early Access",6.99,241,82.57,Simulation,2022,2
1545850,Tetragon,2021-08-12,0 - 20000,0,2.49,35,9,"Adventure,Casual,Indie",2.49,44,79.55,Adventure,2021,8
1034940,Higurashi When They Cry Hou - Ch.7 Minagoroshi,2019-07-18,0 - 20000,8,5.19,510,17,Adventure,5.19,527,96.77,Adventure,2019,7
3540230,Stopping Santa,2025-04-11,20000 - 50000,0,1.99,7,0,"Action,Casual,Indie",1.99,7,100.0,Action,2025,4
1197220,Another Try,2020-04-19,20000 - 50000,6,1.64,167,138,"Action,Adventure,Indie,Massively Multiplayer",1.64,305,54.75,Action,2020,4
684970,Rules of Destruction,2017-08-25,0 - 20000,0,7.99,4,2,"Action,Adventure,Casual,RPG,Early Access",7.99,6,66.67,Action,2017,8
1388390,Impossible Maze,2020-09-04,0 - 20000,0,1.99,4,0,"Casual,Indie",1.99,4,100.0,Casual,2020,9
3001150,TRUTH TRAIL : exorcism of deception,2024-12-10,0 - 0,0,0.0,0,0,"Action,Adventure,Indie,Simulation,Free To Play",0.0,0,0.0,Action,2024,12
2429890,Incubus Quest,2024-01-12,0 - 20000,1,10.49,85,22,"Indie,RPG",10.49,107,79.44,Indie,2024,1
1747510,An Architect's Adventure,2023-03-25,0 - 20000,0,5.99,54,0,"Casual,Indie",5.99,54,100.0,Casual,2023,3
3808080,Dark SlayeR,2025-09-05,0 - 0,0,14.99,0,0,"Casual,Indie,RPG",14.99,0,0.0,Casual,2025,9
3672250,FloorBreaker,2025-08-01,0 - 0,0,1.99,0,0,"Action,Casual,Indie,Sports",1.99,0,0.0,Action,2025,8
519980,Trains VR,2018-08-30,0 - 20000,0,14.99,19,6,"Casual,Indie,Simulation,Strategy",14.99,25,76.0,Casual,2018,8
1516080,That Time I Got Reincarnated as an Orc,2021-07-23,50000 - 100000,0,9.49,348,36,"Adventure,RPG",9.49,384,90.62,Adventure,2021,7
1058690,Signs of the Sojourner,2020-05-14,0 - 20000,1,1.99,195,30,"Adventure,Casual,Indie,RPG",1.99,225,86.67,Adventure,2020,5
2246120,Coralina,2023-01-06,50000 - 100000,0,0.49,334,18,"Adventure,Casual,Indie,RPG",0.49,352,94.89,Adventure,2023,1
2159900,Decks of the Damned,2025-10-21,0 - 0,0,7.99,0,0,"Indie,Simulation,Strategy",7.99,0,0.0,Indie,2025,10
3185000,Skyline Urban Story,2025-06-25,0 - 20000,0,5.59,0,0,"Casual,Indie,Simulation,Strategy",5.59,0,0.0,Casual,2025,6
1247650,Immortal Love: Stone Beauty Collector's Edition,2020-02-14,0 - 20000,0,4.99,9,1,"Adventure,Casual",4.99,10,90.0,Adventure,2020,2
1443990,Strange Midnight,2020-11-02,0 - 20000,0,1.99,3,3,"Adventure,Indie",1.99,6,50.0,Adventure,2020,11
2620940,Fallen Seeds,2024-05-08,20000 - 50000,0,3.49,73,8,"Adventure,Indie",3.49,81,90.12,Adventure,2024,5
2603760,Railway Fugitive,2024-02-13,0 - 20000,0,0.87,8,5,"Action,Adventure,Casual,Indie,Racing,RPG",0.87,13,61.54,Action,2024,2
2057080,Resonance of the Ocean,2022-07-08,0 - 0,0,0.0,0,0,"Adventure,Casual,Indie",0.0,0,0.0,Adventure,2022,7
1128420,Solitaire Jack Frost Winter Adventures,2019-09-01,0 - 20000,0,4.99,3,4,Casual,4.99,7,42.86,Casual,2019,9
2725560,Idle Fishing,2024-05-24,0 - 0,0,0.0,0,0,"Casual,Indie,RPG,Simulation",0.0,0,0.0,Casual,2024,5
2073970,Brave Heroes,2022-07-21,0 - 20000,0,4.99,16,8,"Action,Casual,Indie",4.99,24,66.67,Action,2022,7
301190,Frederic: Resurrection of Music,2014-05-16,50000 - 100000,1,0.83,1096,171,"Action,Casual,Indie",0.83,1267,86.5,Action,2014,5
3089960,ROPOKO for Steam,2025-10-08,0 - 20000,0,6.59,0,0,Adventure,6.59,0,0.0,Adventure,2025,10
